schema_version,split_id,sample,selected_on_train,trade_dates,experiment_id,strategy_id,direction_filter,minimum_zone_aggression_ratio,maximum_zone_volume,maximum_zone_levels,minimum_extreme_volume_share,input_trades,evaluated_trades,target_hits,losses,other_exits,win_rate,net_usd,average_net_usd,long_trades,short_trades,notes
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1,5,1,0,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1,5,1,0,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1,5,1,0.25,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1,5,1,0.25,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1,5,1,0.25,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1,5,1,0.5,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1,5,1,0.5,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1,5,1,0.5,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1,5,1,0.75,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1,5,1,0.75,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1,5,1,0.75,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1,5,1,1,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1,5,1,1,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=1:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1,5,1,1,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1,5,2,0,12,6,5,1,0,0.83333333,1566.5,261.08333333,2,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1,5,2,0,12,2,2,0,0,1,874.25,437.125,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1,5,2,0,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1,5,2,0.25,12,6,5,1,0,0.83333333,1566.5,261.08333333,2,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1,5,2,0.25,12,2,2,0,0,1,874.25,437.125,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1,5,2,0.25,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1,5,2,0.5,12,6,5,1,0,0.83333333,1566.5,261.08333333,2,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1,5,2,0.5,12,2,2,0,0,1,874.25,437.125,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1,5,2,0.5,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1,5,2,0.75,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1,5,2,0.75,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1,5,2,0.75,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1,5,2,1,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1,5,2,1,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1,5,2,1,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1,5,3,0,12,8,5,3,0,0.625,1209.5,151.1875,4,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1,5,3,0,12,4,2,2,0,0.5,517.25,129.3125,4,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1,5,3,0,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1,5,3,0.25,12,7,5,2,0,0.71428571,1400.5,200.07142857,3,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1,5,3,0.25,12,3,2,1,0,0.66666667,708.25,236.08333333,3,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1,5,3,0.25,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1,5,3,0.5,12,6,5,1,0,0.83333333,1566.5,261.08333333,2,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1,5,3,0.5,12,2,2,0,0,1,874.25,437.125,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1,5,3,0.5,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1,5,3,0.75,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1,5,3,0.75,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1,5,3,0.75,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1,5,3,1,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1,5,3,1,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=3:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1,5,3,1,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1,5,5,0,12,8,5,3,0,0.625,1209.5,151.1875,4,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1,5,5,0,12,4,2,2,0,0.5,517.25,129.3125,4,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1,5,5,0,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1,5,5,0.25,12,7,5,2,0,0.71428571,1400.5,200.07142857,3,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1,5,5,0.25,12,3,2,1,0,0.66666667,708.25,236.08333333,3,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1,5,5,0.25,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1,5,5,0.5,12,6,5,1,0,0.83333333,1566.5,261.08333333,2,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1,5,5,0.5,12,2,2,0,0,1,874.25,437.125,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1,5,5,0.5,12,4,3,1,0,0.75,692.25,173.0625,0,4,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1,5,5,0.75,12,2,1,1,0,0.5,224.25,112.125,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1,5,5,0.75,12,1,1,0,0,1,502.75,502.75,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,train,false,2026-05-21;2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-29;2026-06-01;2026-06-03,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1:max_zone_volume=5:max_zone_levels=5:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1,5,5,0.75,12,1,0,1,0,0,-278.5,-278.5,0,1,post-diagnostic VAP trap filter sweep
